OrderID,PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition1,Condition2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior1st,Exterior2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type1,BsmtFin_SF1,BsmtFin_Type2,BsmtFin_SF2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,ThreeSsn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,Sale_Condition,SalePrice,Lot_Area_scaled,Gr_Liv_Area_scaled,SalePrice_scaled,Lot_Area_z,Gr_Liv_Area_z,SalePrice_z,MS_Zoning_RL,MS_Zoning_RM,MS_Zoning_C,MS_Zoning_FV,MS_Zoning_RH,Street_Pave,Street_Grvl,Alley_Grvl,Alley_Pave,Alley_None,ExterQual_encoded,Exter_Qual_encoded,Exter_Cond_encoded,Bsmt_Qual_encoded,Bsmt_Cond_encoded,Kitchen_Qual_encoded,Heating_QC_encoded,Fireplace_Qu_encoded,Garage_Qual_encoded,Garage_Cond_encoded,Pool_QC_encoded,TotalSF,TotalBathrooms,HasGarage,HasBasement,HasFireplace,Age,RemodAge,MSZoning_RL,MSZoning_RM,MSZoning_C,MSZoning_FV,MSZoning_RH
49,527453130,160,RL,24,2280,Pave,NULL,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1975,1975,Gable,CompShg,Plywood,"Brk Cmn",NULL,0,TA,TA,CBlock,TA,TA,No,ALQ,514,Unf,0,341,855,GasA,TA,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1975,Unf,2,440,TA,TA,Y,173,0,0,0,0,0,NULL,NULL,NULL,0,6,2010,WD,Normal,149900,0.019084,0.34507,0.223319,-1.64321,-0.0806203,-0.398047,1,0,0,0,0,1,0,0,0,1,NULL,3,3,3,3,4,3,3,3,3,0,NULL,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL
50,527453150,120,RL,24,2280,Pave,NULL,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975,1975,Gable,CompShg,Plywood,"Brk Cmn",NULL,0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,836,836,GasA,Ex,Y,SBrkr,836,0,0,836,0,0,1,0,2,1,TA,4,Typ,0,NULL,Attchd,1975,Unf,1,308,TA,TA,Y,0,30,0,0,0,0,NULL,NULL,NULL,0,6,2010,WD,Normal,120000,0.019084,0.0721831,0.147784,-1.64321,-1.37665,-0.792198,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,3,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL
51,527454200,160,RL,24,2280,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,"Brk Cmn",NULL,0,TA,TA,CBlock,Gd,TA,No,ALQ,311,Unf,0,544,855,GasA,Fa,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978,Unf,2,440,TA,TA,Y,26,0,0,0,0,0,NULL,NULL,NULL,0,7,2010,WD,Normal,146000,0.019084,0.34507,0.213466,-1.64321,-0.0806203,-0.449458,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,3,2,3,3,3,0,NULL,NULL,NULL,NULL,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL
52,528108120,60,RL,102,12858,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,162,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1590,1590,GasA,Ex,Y,SBrkr,1627,707,0,2334,0,0,2,1,3,1,Ex,10,Typ,1,Gd,Attchd,2009,Fin,3,751,TA,TA,Y,144,133,0,0,0,0,NULL,NULL,NULL,0,1,2010,New,Partial,376162,0.355534,0.731514,0.794908,0.651237,1.75472,2.58461,1,0,0,0,0,1,0,0,0,1,NULL,5,3,5,3,5,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
53,528112020,20,RL,98,11478,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,200,Gd,TA,PConc,Ex,TA,No,GLQ,1218,Unf,0,486,1704,GasA,Ex,Y,SBrkr,1704,0,0,1704,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2008,RFn,3,772,TA,TA,Y,0,50,0,0,0,0,NULL,NULL,NULL,0,5,2010,WD,Normal,306000,0.311641,0.454225,0.617663,0.351905,0.43779,1.65971,1,0,0,0,0,1,0,0,0,1,NULL,4,3,5,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL
54,528120060,20,RL,83,10159,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,450,Ex,TA,PConc,Ex,TA,Av,GLQ,1646,Unf,0,284,1930,GasA,Ex,Y,SBrkr,1940,0,0,1940,1,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2010,Fin,3,606,TA,TA,Y,168,95,0,0,0,0,NULL,NULL,NULL,0,4,2010,New,Partial,395192,0.269688,0.558099,0.842982,0.065803,0.931115,2.83547,1,0,0,0,0,1,0,0,0,1,NULL,5,3,5,3,5,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
55,528120090,20,RL,94,12883,Pave,NULL,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,256,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1544,1544,GasA,Ex,Y,SBrkr,1544,0,0,1544,0,0,2,0,3,1,Gd,7,Typ,0,NULL,Attchd,2009,RFn,3,868,TA,TA,Y,0,35,0,0,0,0,NULL,NULL,NULL,0,6,2010,New,Partial,290941,0.35633,0.383803,0.57962,0.65666,0.103332,1.4612,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
56,528120100,20,RL,95,12182,Pave,NULL,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226,Gd,TA,PConc,Gd,TA,Mn,BLQ,1201,Unf,0,340,1541,GasA,Ex,Y,SBrkr,1541,0,0,1541,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005,RFn,2,532,TA,TA,Y,0,70,0,0,0,0,NULL,NULL,NULL,0,5,2010,New,Partial,220000,0.334033,0.382482,0.400407,0.504608,0.0970606,0.526034,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL
57,528120120,20,RL,90,11520,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,615,Gd,TA,PConc,Ex,TA,No,GLQ,110,Unf,0,1588,1698,GasA,Ex,Y,SBrkr,1698,0,0,1698,0,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2005,Fin,3,730,TA,TA,Y,192,74,0,0,0,0,NULL,NULL,NULL,0,6,2010,WD,Normal,275000,0.312977,0.451585,0.53935,0.361015,0.425247,1.25106,1,0,0,0,0,1,0,0,0,1,NULL,4,3,5,3,5,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL
58,528138020,20,RL,79,14122,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,240,Gd,TA,PConc,Ex,TA,No,GLQ,28,Unf,0,1794,1822,GasA,Ex,Y,SBrkr,1822,0,0,1822,0,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2005,RFn,3,678,TA,TA,Y,0,119,0,0,0,0,NULL,NULL,NULL,0,2,2010,WD,Normal,259000,0.395738,0.506162,0.49893,0.925409,0.684452,1.04014,1,0,0,0,0,1,0,0,0,1,NULL,4,3,5,3,5,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL
59,528138060,20,RL,70,10171,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168,Gd,TA,PConc,Gd,TA,No,GLQ,2,Unf,0,1515,1517,GasA,Ex,Y,SBrkr,1535,0,0,1535,0,0,2,0,3,1,Gd,7,Typ,0,NULL,Attchd,2004,RFn,2,532,TA,TA,Y,0,0,0,0,0,0,NULL,NULL,NULL,0,3,2010,WD,Normal,214000,0.27007,0.379842,0.38525,0.0684059,0.0845184,0.44694,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL
60,528150070,20,RL,100,12919,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188,Unf,0,142,2330,GasA,Ex,Y,SBrkr,2364,0,0,2364,1,0,2,1,2,1,Ex,11,Typ,2,Gd,Attchd,2009,Fin,3,820,TA,TA,Y,0,67,0,0,0,0,NULL,NULL,NULL,0,3,2010,New,Partial,457347,0.357475,0.744718,1,0.664469,1.81743,3.65482,1,0,0,0,0,1,0,0,0,1,NULL,5,3,5,3,5,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
61,528175010,120,RL,44,6371,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128,Gd,TA,PConc,Gd,TA,Mn,GLQ,733,Unf,0,625,1358,GasA,Ex,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2010,RFn,2,484,TA,TA,Y,192,35,0,0,0,0,NULL,NULL,NULL,0,6,2010,New,Partial,224000,0.149205,0.301937,0.410512,-0.755844,-0.285476,0.578763,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
62,528176010,20,RL,110,14300,Pave,NULL,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095,Ex,TA,PConc,Ex,TA,Gd,GLQ,1373,Unf,0,1473,2846,GasA,Ex,Y,SBrkr,2696,0,0,2696,1,0,2,1,3,1,Ex,10,Typ,2,Gd,Attchd,2003,Fin,3,958,TA,TA,Y,220,150,0,0,0,0,NULL,NULL,NULL,0,6,2010,WD,Normal,457347,0.401399,0.890845,1,0.964018,2.51143,3.65482,1,0,0,0,0,1,0,0,0,1,NULL,5,3,5,3,5,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL
63,528176070,60,RL,105,13650,Pave,NULL,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,232,Gd,TA,PConc,Gd,TA,Gd,GLQ,578,Unf,0,1093,1671,GasA,Ex,Y,SBrkr,1687,563,0,2250,1,0,2,1,3,1,Gd,7,Typ,1,Ex,Attchd,2002,Fin,3,756,TA,TA,Y,238,130,0,0,0,0,NULL,NULL,NULL,0,6,2010,WD,Normal,320000,0.380725,0.694542,0.65303,0.823028,1.57913,1.84427,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,5,3,3,0,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL
64,528180070,120,RL,61,7658,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412,Ex,TA,PConc,Ex,TA,No,GLQ,456,Unf,0,1296,1752,GasA,Ex,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005,RFn,2,576,TA,TA,Y,196,82,0,0,0,0,NULL,NULL,NULL,0,2,2010,WD,Normal,319900,0.19014,0.475352,0.652777,-0.476684,0.538127,1.84295,1,0,0,0,0,1,0,0,0,1,NULL,5,3,5,3,5,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL
65,528181050,120,RL,41,7132,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178,Gd,TA,PConc,Gd,TA,Mn,GLQ,24,Unf,0,1346,1370,GasA,Ex,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006,RFn,2,484,TA,TA,Y,120,49,0,0,0,0,NULL,NULL,NULL,0,4,2010,WD,Normal,205000,0.17341,0.307218,0.362514,-0.590777,-0.260391,0.328299,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL
66,528188120,160,RL,36,2628,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,"Wd Shng",Stone,106,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,764,764,GasA,Ex,Y,SBrkr,764,862,0,1626,0,0,2,1,2,1,Gd,6,Typ,0,NULL,BuiltIn,2003,RFn,2,474,TA,TA,Y,0,27,0,0,0,0,NULL,NULL,NULL,0,6,2010,WD,Normal,175500,0.0301527,0.419894,0.28799,-1.56773,0.274741,-0.0605794,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL
67,528218150,20,RL,100,18494,Pave,NULL,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1324,1324,GasA,Ex,Y,SBrkr,1324,0,0,1324,0,0,2,0,3,1,Gd,6,Typ,0,NULL,Attchd,2005,Fin,2,430,TA,TA,Y,36,23,0,0,0,0,NULL,NULL,NULL,0,1,2010,WD,Normal,199500,0.534796,0.286972,0.34862,1.87373,-0.356548,0.255796,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL
68,528228285,120,RL,43,3203,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14,Gd,TA,PConc,Gd,TA,Av,GLQ,16,Unf,0,1129,1145,GasA,Ex,Y,SBrkr,1145,0,0,1145,0,0,2,0,2,1,Gd,6,Typ,0,NULL,Attchd,2006,Fin,2,437,TA,TA,Y,100,116,0,0,0,0,NULL,NULL,NULL,0,1,2010,WD,Normal,160000,0.0484415,0.208187,0.248834,-1.44301,-0.730723,-0.264905,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL
69,528228440,120,RL,43,3182,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1232,1256,GasA,Ex,Y,SBrkr,1269,0,0,1269,0,0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2004,Fin,2,430,TA,TA,Y,146,20,0,0,144,0,NULL,NULL,NULL,0,4,2010,WD,Normal,192000,0.0477735,0.262764,0.329673,-1.44756,-0.471518,0.156929,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL
70,528231020,80,RL,67,13300,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,GLQ,326,Unf,0,58,384,GasA,Ex,Y,SBrkr,744,630,0,1374,1,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2004,Fin,2,400,TA,TA,Y,100,0,0,0,0,0,NULL,NULL,NULL,0,6,2010,WD,Normal,184500,0.369593,0.308979,0.310726,0.747111,-0.25203,0.0580615,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL
71,528240070,60,RL,68,7851,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,NULL,NULL,Gd,TA,PConc,Gd,TA,No,GLQ,625,Unf,0,235,860,GasA,Ex,Y,SBrkr,860,1100,0,1960,1,0,2,1,4,1,Gd,8,Typ,2,TA,BuiltIn,2002,Fin,2,440,TA,TA,Y,288,48,0,0,0,0,NULL,NULL,NULL,0,5,2010,WD,Normal,216500,0.196279,0.566901,0.391565,-0.43482,0.972923,0.479896,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL
72,528240130,60,RL,63,8577,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,847,886,0,1733,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2004,Fin,2,433,TA,TA,Y,144,48,0,0,0,0,NULL,NULL,NULL,0,4,2010,WD,Normal,185088,0.21937,0.466989,0.312212,-0.277345,0.49841,0.0658127,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL
73,528250100,80,RL,68,7750,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,TA,PConc,Gd,TA,No,GLQ,250,Unf,0,134,384,GasA,Ex,Y,SBrkr,774,656,0,1430,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,2000,Fin,2,400,TA,TA,Y,180,0,0,0,0,0,NULL,NULL,NULL,0,4,2010,WD,Normal,180000,0.193066,0.333627,0.299358,-0.456728,-0.13497,-0.00125893,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,3,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL
74,528292020,60,RL,68,9505,Pave,NULL,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,884,884,GasA,Ex,Y,SBrkr,884,1151,0,2035,0,0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2001,Fin,2,434,TA,TA,Y,144,48,0,0,0,0,NULL,NULL,NULL,0,5,2010,WD,Normal,222500,0.248887,0.599912,0.406723,-0.0760547,1.1297,0.55899,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL
75,528328100,60,RL,108,14774,Pave,NULL,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1393,1393,GasA,Ex,Y,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999,Fin,3,779,TA,TA,Y,668,30,0,0,0,0,NULL,NULL,NULL,0,5,2010,WD,Normal,333168,0.416476,0.848151,0.686295,1.06683,2.30866,2.01785,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL
76,528344070,60,RL,60,17433,Pave,NULL,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,114,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1629,1629,GasA,Ex,Y,SBrkr,1645,830,0,2475,0,0,2,1,4,1,Gd,7,Typ,1,TA,Attchd,1998,Fin,3,962,TA,TA,Y,23,172,0,0,256,0,NULL,NULL,NULL,0,1,2010,WD,Normal,355000,0.50105,0.793574,0.741448,1.64359,2.04946,2.30565,1,0,0,0,0,1,0,0,0,1,NULL,4,3,5,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL
77,528358010,20,RL,59,10593,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338,Gd,TA,PConc,Gd,TA,No,GLQ,919,Unf,0,801,1720,GasA,Ex,Y,SBrkr,1720,0,0,1720,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1996,Fin,2,527,TA,TA,Y,240,56,154,0,0,0,NULL,NULL,NULL,0,3,2010,WD,Normal,260400,0.283492,0.461268,0.502467,0.159941,0.471235,1.0586,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL
78,528363130,60,RL,98,12256,Pave,NULL,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362,Gd,TA,PConc,Ex,TA,Av,GLQ,1032,Unf,0,431,1463,GasA,Ex,Y,SBrkr,1500,1122,0,2622,1,0,2,1,3,1,Gd,9,Typ,2,TA,Attchd,1994,RFn,2,712,TA,TA,Y,186,32,0,0,0,0,NULL,NULL,NULL,0,4,2010,WD,Normal,325000,0.336387,0.858275,0.665661,0.520659,2.35674,1.91018,1,0,0,0,0,1,0,0,0,1,NULL,4,3,5,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL
79,528382020,60,RL,92,11764,Pave,NULL,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348,Gd,TA,PConc,Gd,TA,No,GLQ,524,Unf,0,628,1152,GasA,Ex,Y,SBrkr,1164,1106,0,2270,0,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1999,Fin,3,671,TA,TA,Y,132,57,0,0,0,0,NULL,NULL,NULL,0,4,2010,WD,Normal,290000,0.320738,0.703345,0.577243,0.41394,1.62093,1.4488,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL
80,528382030,60,RL,58,16770,Pave,NULL,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1195,1195,GasA,Gd,Y,SBrkr,1195,644,0,1839,0,0,2,1,4,1,TA,7,Typ,0,NULL,Attchd,1998,Fin,2,486,TA,TA,Y,0,81,0,0,0,0,NULL,NULL,NULL,0,6,2010,WD,Normal,221000,0.479962,0.513644,0.402933,1.49978,0.719989,0.539216,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,3,4,0,3,3,0,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL
81,528386040,50,RL,56,14720,Pave,NULL,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579,Gd,TA,PConc,Gd,TA,Av,GLQ,816,Unf,0,1217,2033,GasA,Ex,Y,SBrkr,2053,1185,0,2944,1,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1996,Fin,3,666,TA,TA,Y,283,86,0,0,0,0,NULL,NULL,NULL,0,3,2010,WD,Normal,410000,0.414758,1,0.880391,1.05512,3.02984,3.03067,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,5,3,3,0,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL
